id,user_id,message,timestamp
1,U3c95f6ff3fd4d68f07d3633cfc28fef9,Hello,2025-07-05T13:25:44.195859
2,U3c95f6ff3fd4d68f07d3633cfc28fef9,Hello,2025-07-05T13:26:44.395963
3,U3c95f6ff3fd4d68f07d3633cfc28fef9,Hi,2025-07-05T13:27:11.331953
4,U3c95f6ff3fd4d68f07d3633cfc28fef9,Hello,2025-07-05T13:27:44.623619
5,U3c95f6ff3fd4d68f07d3633cfc28fef9,Hi,2025-07-05T13:28:11.573593
6,U3c95f6ff3fd4d68f07d3633cfc28fef9,你好,2025-07-05T13:28:19.616333
7,U3c95f6ff3fd4d68f07d3633cfc28fef9,Hello,2025-07-05T13:28:44.844827
8,U3c95f6ff3fd4d68f07d3633cfc28fef9,Hi,2025-07-05T13:29:11.815545
9,U3c95f6ff3fd4d68f07d3633cfc28fef9,你好,2025-07-05T13:29:19.897235
